product_name,product_group,price_per_unit,tier,seller,date,margin
limón c/semilla # 4,limon,34.1450623763942,local,local_market_17.9,2026-02-13,0.179363636567723
limón c/semilla # 4,limon,35.5798048012045,local,local_market_21.5,2026-02-13,0.214579472527839
limón c/semilla # 4,limon,40.8392843021208,local,local_market_33.4,2026-02-13,0.333620510913897
limón c/semilla # 4,limon,42.0833510041177,local,local_market_30.8,2026-02-13,0.308233456255402
limón c/semilla # 4,limon,39.6731864935462,local,local_market_31,2026-02-13,0.310297982918564
limón c/semilla # 4,limon,36.3419778446607,local,local_market_23.9,2026-02-13,0.239001321990509
limón c/semilla # 4,limon,35.2404529340643,local,local_market_23,2026-02-13,0.229530162794981
limón c/semilla # 4,limon,34.727740535439,local,local_market_18.4,2026-02-13,0.184264704212546
limón c/semilla # 4,limon,39.7657381413403,local,local_market_35.7,2026-02-13,0.356910857290495
limón c/semilla # 4,limon,36.5124660924427,local,local_market_22.4,2026-02-13,0.224228387849871
limón c/semilla # 4,limon,37.7566557554956,local,local_market_35.4,2026-02-13,0.354409626894631
limón c/semilla # 4,limon,40.098220354318,local,local_market_37.3,2026-02-13,0.373463708185591
limón c/semilla # 4,limon,38.7760640907294,local,local_market_32,2026-02-13,0.320363960089162
limón c/semilla # 4,limon,37.4600379806715,local,local_market_26.3,2026-02-13,0.263342191325501
limón c/semilla # 4,limon,39.9628530711808,local,local_market_31.3,2026-02-13,0.312886704900302
limón c/semilla # 4,limon,41.0644207847205,local,local_market_33.2,2026-02-13,0.33152308545541
limón c/semilla # 4,limon,39.0216494798026,local,local_market_32.5,2026-02-13,0.324786009651143
limón c/semilla # 4,limon,38.7421153910916,local,local_market_28.8,2026-02-13,0.287602485076059
limón c/semilla # 4,limon,41.4078609583073,local,local_market_35.4,2026-02-13,0.354280584061053
limón c/semilla # 4,limon,34.6998979207341,local,local_market_21.7,2026-02-13,0.217489681066945
limón c/semilla # 4,limon,42.8924076413287,local,local_market_38.9,2026-02-13,0.38878297576448
limón c/semilla # 4,limon,40.0459805771776,local,local_market_37.7,2026-02-13,0.37666042560013
limón c/semilla # 4,limon,34.2864297040183,local,local_market_19.7,2026-02-13,0.197064260928892
limón c/semilla # 4,limon,38.3428253227872,local,local_market_29.2,2026-02-13,0.291636601591017
limón c/semilla # 4,limon,38.5162515567167,local,local_market_35.1,2026-02-13,0.351034128840547
limón c/semilla # 4,limon,36.6618990978224,local,local_market_21.4,2026-02-13,0.213818682800047
limón c/semilla # 4,limon,38.4512582903701,local,local_market_29.2,2026-02-13,0.292359393590596
limón c/semilla # 4,limon,35.6863277503319,local,local_market_22.4,2026-02-13,0.223985444614664
limón c/semilla # 4,limon,36.5701439399402,local,local_market_23.6,2026-02-13,0.236282250529621
limón c/semilla # 4,limon,36.0014482633522,local,local_market_23.5,2026-02-13,0.235126739693806
limón c/semilla # 4,limon,37.9885902038314,local,local_market_30.2,2026-02-13,0.30210492227925
limón c/semilla # 4,limon,38.0169528955048,local,local_market_29.2,2026-02-13,0.291638128843624
limón c/semilla # 4,limon,35.4869867616373,local,local_market_17.6,2026-02-13,0.175567672390025
limón c/semilla # 4,limon,36.482973445855,local,local_market_23.1,2026-02-13,0.231382390111685
limón c/semilla # 4,limon,37.7037597544113,local,local_market_27.4,2026-02-13,0.273994550900534
limón c/semilla # 4,limon,34.0619843316678,local,local_market_17.7,2026-02-13,0.176987486577127
limón c/semilla # 4,limon,38.1133983127383,local,local_market_33.6,2026-02-13,0.33581283459207
limón c/semilla # 4,limon,41.217164114165,local,local_market_32.4,2026-02-13,0.323613894206937
limón c/semilla # 4,limon,37.1177282546076,local,local_market_28.5,2026-02-13,0.284816029749345
limón c/semilla # 4,limon,36.5173658694196,local,local_market_28.3,2026-02-13,0.283358864637557
limón c/semilla # 4,limon,38.5928832735455,local,local_market_35.4,2026-02-13,0.354158845299389
limón c/semilla # 4,limon,38.3610178263642,local,local_market_36,2026-02-13,0.360404546232894
limón c/semilla # 4,limon,37.003590624792,local,local_market_22.5,2026-02-13,0.225391878373921
limón c/semilla # 4,limon,34.6790319934697,local,local_market_17.2,2026-02-13,0.171598607883789
limón c/semilla # 4,limon,33.8796515421546,local,local_market_17.4,2026-02-13,0.174480163760018
limón c/semilla # 4,limon,35.1462518319566,local,local_market_22.3,2026-02-13,0.222560709377285
limón c/semilla # 4,limon,37.7115735093231,local,local_market_27,2026-02-13,0.270324344839901
limón c/semilla # 4,limon,35.4505978449463,local,local_market_24,2026-02-13,0.239757620124146
limón c/semilla # 4,limon,35.6065999234341,local,local_market_21.6,2026-02-13,0.215678855404258
limón c/semilla # 4,limon,38.8762735632733,local,local_market_27,2026-02-13,0.269979571609292
limón c/semilla # 4,limon,36.0022588031954,local,local_market_25.3,2026-02-13,0.253457635443192
limón c/semilla # 4,limon,40.6609917054599,local,local_market_33.9,2026-02-13,0.339177558815572
limón c/semilla # 4,limon,34.395107329217,local,local_market_16.4,2026-02-13,0.164411624521017
limón c/semilla # 4,limon,34.508559670853,local,local_market_16.2,2026-02-13,0.162418808124494
limón c/semilla # 4,limon,35.8038565447826,local,local_market_24.8,2026-02-13,0.247674224409275
limón c/semilla # 4,limon,37.4416113857446,local,local_market_22.8,2026-02-13,0.227648208185565
limón c/semilla # 4,limon,36.8424574580489,local,local_market_32.7,2026-02-13,0.327235130162444
limón c/semilla # 4,limon,36.3983796880225,local,local_market_23.4,2026-02-13,0.233641082339454
limón c/semilla # 4,limon,35.8085483827797,local,local_market_21.8,2026-02-13,0.217654365208
limón c/semilla # 4,limon,38.4951401166048,local,local_market_33.9,2026-02-13,0.338831251696683
limón c/semilla # 4,limon,33.2093416569674,local,local_market_15.4,2026-02-13,0.154096500168089
limón c/semilla # 4,limon,41.2222635629977,local,local_market_35.8,2026-02-13,0.357537758920807
limón c/semilla # 4,limon,39.213304206882,local,local_market_33.9,2026-02-13,0.339452668186277
limón c/semilla # 4,limon,35.6527172767701,local,local_market_17.4,2026-02-13,0.173743417579681
limón c/semilla # 4,limon,39.3785224883277,local,local_market_36.5,2026-02-13,0.364825908013154
limón c/semilla # 4,limon,39.3857964815813,local,local_market_34.4,2026-02-13,0.343813284626231
limón c/semilla # 4,limon,39.3291940157406,local,local_market_35.2,2026-02-13,0.351820107758977
limón c/semilla # 4,limon,36.6500648050447,local,local_market_22.4,2026-02-13,0.224248456803616
limón c/semilla # 4,limon,36.0473126902451,local,local_market_20.4,2026-02-13,0.203637012373656
limón c/semilla # 4,limon,35.0019036674126,local,local_market_21.7,2026-02-13,0.216850012051873
limón c/semilla # 4,limon,37.5035080625497,local,local_market_26.4,2026-02-13,0.26411757580936
limón c/semilla # 4,limon,37.9181449572886,local,local_market_29.2,2026-02-13,0.291599004855379
limón c/semilla # 4,limon,35.5600348541673,local,local_market_19.4,2026-02-13,0.194023731956258
limón c/semilla # 4,limon,41.8056676135529,local,local_market_35.5,2026-02-13,0.354836950695608
limón c/semilla # 4,limon,37.6954851122788,local,local_market_23.9,2026-02-13,0.239191070583183
limón c/semilla # 4,limon,37.4737523723464,local,local_market_27.7,2026-02-13,0.27715987599222
limón c/semilla # 4,limon,34.0360640214594,local,local_market_19.6,2026-02-13,0.19648788284976
limón c/semilla # 4,limon,33.6240560051182,local,local_market_18.3,2026-02-13,0.183349509525578
limón c/semilla # 4,limon,35.0301637203712,local,local_market_24,2026-02-13,0.240064167336095
limón c/semilla # 4,limon,40.9848751714519,local,local_market_36.1,2026-02-13,0.360509066237137
limón c/semilla # 4,limon,36.5717334577625,local,local_market_24.9,2026-02-13,0.248639173025731
limón c/semilla # 4,limon,34.3574691125096,local,local_market_15.5,2026-02-13,0.155422400718089
limón c/semilla # 4,limon,36.1740552097528,local,local_market_24.4,2026-02-13,0.244387712364551
limón c/semilla # 4,limon,37.0792016479647,local,local_market_28.5,2026-02-13,0.2852592544863
limón c/semilla # 5,limon,39.2723869514469,local,local_market_24.6,2026-02-13,0.245646146335639
limón c/semilla # 5,limon,38.8090281283878,local,local_market_19.5,2026-02-13,0.195457799220458
limón c/semilla # 5,limon,40.7612389417046,local,local_market_21.9,2026-02-13,0.21910284596961
limón c/semilla # 5,limon,38.3237364500191,local,local_market_18.6,2026-02-13,0.185943490394857
limón c/semilla # 5,limon,44.2770393802758,local,local_market_34.9,2026-02-13,0.348949382815044
limón c/semilla # 5,limon,39.5918223925596,local,local_market_17.5,2026-02-13,0.174842317448929
limón c/semilla # 5,limon,37.6172826664224,local,local_market_15.4,2026-02-13,0.153832995484117
limón c/semilla # 5,limon,39.8287528112565,local,local_market_26.2,2026-02-13,0.262382489896845
limón c/semilla # 5,limon,37.6373974605561,local,local_market_19.5,2026-02-13,0.194628529169131
limón c/semilla # 5,limon,40.1664159419448,local,local_market_34,2026-02-13,0.339850587281399
limón c/semilla # 5,limon,41.5648980577313,local,local_market_32.4,2026-02-13,0.324369708402082
limón c/semilla # 5,limon,41.2375973590191,local,local_market_29.9,2026-02-13,0.299491087824572
limón c/semilla # 5,limon,42.3012382406549,local,local_market_29.8,2026-02-13,0.298404652369209
limón c/semilla # 5,limon,41.6701213491961,local,local_market_28.7,2026-02-13,0.28689823000459
limón c/semilla # 5,limon,38.7820552460654,local,local_market_21,2026-02-13,0.209955347911455
limón c/semilla # 5,limon,35.5413619771823,local,local_market_15.2,2026-02-13,0.151791848801076
limón c/semilla # 5,limon,44.014579597755,local,local_market_34.8,2026-02-13,0.348397324071266
limón c/semilla # 5,limon,36.2318195618814,local,local_market_15.1,2026-02-13,0.151090909179766
limón c/semilla # 5,limon,40.0222125718933,local,local_market_28.6,2026-02-13,0.285951907199342
limón c/semilla # 5,limon,42.3537872302154,local,local_market_38.2,2026-02-13,0.382055588508956
limón c/semilla # 5,limon,38.5255123326721,local,local_market_21.1,2026-02-13,0.211474073096178
limón c/semilla # 5,limon,37.1217043409942,local,local_market_16.4,2026-02-13,0.163781014655251
limón c/semilla # 5,limon,44.4364555209241,local,local_market_38.6,2026-02-13,0.385753881046549
limón c/semilla # 5,limon,38.1497462654408,local,local_market_30.5,2026-02-13,0.305111334926914
limón c/semilla # 5,limon,41.6114226318506,local,local_market_30.9,2026-02-13,0.308658701286186
limón c/semilla # 5,limon,45.0259744402442,local,local_market_36.6,2026-02-13,0.365611194609664
limón c/semilla # 5,limon,44.4092125798611,local,local_market_38.9,2026-02-13,0.389102793217171
limón c/semilla # 5,limon,41.2670335787,local,local_market_31.6,2026-02-13,0.315550886187702
limón c/semilla # 5,limon,41.3611789046314,local,local_market_26.4,2026-02-13,0.263979602407198
limón c/semilla # 5,limon,38.9275413402185,local,local_market_26.3,2026-02-13,0.263260733312927
limón c/semilla # 5,limon,43.9663838915324,local,local_market_38.5,2026-02-13,0.38490663501434
limón c/semilla # 5,limon,40.598797401556,local,local_market_27.3,2026-02-13,0.273406427563168
limón c/semilla # 5,limon,42.7113954810304,local,local_market_32.7,2026-02-13,0.327086709067225
limón c/semilla # 5,limon,38.9881364452928,local,local_market_26.2,2026-02-13,0.262340896041133
limón c/semilla # 5,limon,44.8843448313799,local,local_market_37.8,2026-02-13,0.378151729679666
limón c/semilla # 5,limon,38.6805887402453,local,local_market_28,2026-02-13,0.27964010896394
limón c/semilla # 5,limon,38.1846084268666,local,local_market_23.5,2026-02-13,0.235215152008459
limón c/semilla # 5,limon,41.0498085888605,local,local_market_33.7,2026-02-13,0.337283296254464
limón c/semilla # 5,limon,39.8827421914605,local,local_market_28.6,2026-02-13,0.285571370716207
limón c/semilla # 5,limon,38.5424752493536,local,local_market_21.7,2026-02-13,0.217215919494629
limón c/semilla # 5,limon,40.8677205007803,local,local_market_30.3,2026-02-13,0.303348880354315
limón c/semilla # 5,limon,44.4890353585377,local,local_market_36.3,2026-02-13,0.363240227894858
limón c/semilla # 5,limon,36.1275073694818,local,local_market_24.6,2026-02-13,0.245789559709374
limón c/semilla # 5,limon,42.8845265955491,local,local_market_33.5,2026-02-13,0.334858384192921
limón c/semilla # 5,limon,40.8258442923463,local,local_market_25.9,2026-02-13,0.258872452226933
limón c/semilla # 5,limon,37.2539839611602,local,local_market_19.8,2026-02-13,0.198065386770759
limón c/semilla # 5,limon,36.9613235186358,local,local_market_16.2,2026-02-13,0.161873744952027
limón c/semilla # 5,limon,42.4473037268536,local,local_market_34,2026-02-13,0.339774469588883
limón c/semilla # 5,limon,37.2751903895777,local,local_market_22.3,2026-02-13,0.223409706586972
limón c/semilla # 5,limon,44.1227403887175,local,local_market_33,2026-02-13,0.330449882580433
limón c/semilla # 5,limon,40.9124004252889,local,local_market_28.2,2026-02-13,0.281860578840133
limón c/semilla # 5,limon,37.0596372549926,local,local_market_19.5,2026-02-13,0.194891715457197
limón c/semilla # 5,limon,40.396046188484,local,local_market_23.1,2026-02-13,0.230973699397873
limón c/semilla # 5,limon,37.4623836814103,local,local_market_19.3,2026-02-13,0.19295274411561
limón c/semilla # 5,limon,38.2208497041202,local,local_market_18.5,2026-02-13,0.184656220173929
limón c/semilla # 5,limon,40.2961783895961,local,local_market_29.3,2026-02-13,0.292848652030807
limón c/semilla # 5,limon,39.8857423667291,local,local_market_21.2,2026-02-13,0.211948997201398
limón c/semilla # 5,limon,39.0129313372538,local,local_market_25.9,2026-02-13,0.259177263919264
limón c/semilla # 5,limon,39.2713963480779,local,local_market_25.4,2026-02-13,0.25417344776215
limón c/semilla # 5,limon,39.6778938055184,local,local_market_26.6,2026-02-13,0.266432280861773
limón c/semilla # 5,limon,42.1581994717948,local,local_market_32.2,2026-02-13,0.322081187891308
limón c/semilla # 5,limon,42.4511115989873,local,local_market_32.2,2026-02-13,0.321804611454718
limón c/semilla # 5,limon,40.1398099694687,local,local_market_34.8,2026-02-13,0.348335100023542
limón c/semilla # 5,limon,44.5266350273545,local,local_market_38.6,2026-02-13,0.385971389978658
limón c/semilla # 5,limon,38.5837018138991,local,local_market_28.5,2026-02-13,0.284857345372438
limón c/semilla # 5,limon,42.6472060420358,local,local_market_37.7,2026-02-13,0.376704761851579
limón c/semilla # 5,limon,44.724885957615,local,local_market_39.9,2026-02-13,0.398587710375432
limón c/semilla # 5,limon,40.9455696573831,local,local_market_28.2,2026-02-13,0.282041801582091
limón c/semilla # 5,limon,43.4183726676658,local,local_market_35,2026-02-13,0.350435288134031
limón c/semilla # 5,limon,42.5817522037449,local,local_market_31.3,2026-02-13,0.313333759875968
limón c/semilla # 5,limon,40.1927209397061,local,local_market_25.5,2026-02-13,0.254919372766744
limón c/semilla # 5,limon,38.5506633181001,local,local_market_22.7,2026-02-13,0.227011332265101
limón c/semilla # 5,limon,41.3100137972785,local,local_market_30.6,2026-02-13,0.306051109777764
limón c/semilla # 5,limon,42.129544858264,local,local_market_25.7,2026-02-13,0.257486058783252
limón c/semilla # 5,limon,42.2202880622076,local,local_market_34.8,2026-02-13,0.348431059834547
limón c/semilla # 5,limon,39.8672249852708,local,local_market_22.9,2026-02-13,0.228633365686983
limón c/semilla # 5,limon,43.7869965772663,local,local_market_31.6,2026-02-13,0.316384502896108
limón c/semilla # 5,limon,41.2119313360644,local,local_market_24.7,2026-02-13,0.247447634674609
limón c/semilla # 5,limon,43.7381755874424,local,local_market_35.5,2026-02-13,0.354969304439146
limón c/semilla # 5,limon,40.4482129781095,local,local_market_24.5,2026-02-13,0.244543917570263
limón c/semilla # 5,limon,45.2931018913188,local,local_market_35.7,2026-02-13,0.357211980829015
limón c/semilla # 5,limon,40.0646711361056,local,local_market_26,2026-02-13,0.259674829232972
limón c/semilla # 5,limon,40.802856882259,local,local_market_27.7,2026-02-13,0.277352790150326
limón c/semilla # 5,limon,40.8569098604329,local,local_market_33.7,2026-02-13,0.337156468397006
limón c/semilla # 5,limon,44.6883534053804,local,local_market_39,2026-02-13,0.389906901377253
limón c/semilla # 5,limon,40.8837511999487,local,local_market_35.1,2026-02-13,0.351398690231144
limón c/semilla # 5,limon,40.8192918267223,local,local_market_33.9,2026-02-13,0.338600583467633
limón c/semilla # 5,limon,36.2188826765532,local,local_market_21.8,2026-02-13,0.21820733344648
